Name,Address,Location,section,Role,page_num,nom_classification,is_provincia,provincia_town,geocoding_tier,match_confidence,match_note,nominatim_query,nominatim_flagged,matched_lat,matched_lon
Leononi Lego,,Mira,COMMERCIO E INDUSTRIA,Macellerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Cooperativa Impero,,Mira,COMMERCIO E INDUSTRIA,Macellerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Tuzzato Eredi,,Mira,COMMERCIO E INDUSTRIA,Macellerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Zinate Antanio,,Mira,COMMERCIO E INDUSTRIA,Macellerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Malcontenta,,Mira,COMMERCIO E INDUSTRIA,Macellerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Baldan Sabastiano,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Ballan Pietro,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Begagiato Cesari,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Blasotto Angelo,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Bianchi Tommaso,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Bocchhio Antonietta,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Borgotia Guido e Augusto,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Borgherito Umberto Roncolo,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
De Martini A.,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Fredda Giuseppe,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Fessina Carlo,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Fessina Vittorio e Fratello,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Fressa Rosa,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Marigo,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Formenti Giuseppe,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Origiarò,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Furlan Marchietta,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Giana Luigi,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Marchiori Rodolfo,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Marchiori Rosa,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Maretti Sante,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Niero Guerrino,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Nierner Maria Ved. Marchiori,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Rossi Baldassare,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Rossi Elisa,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Rosti Pietro e N.,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Sesame Magos,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Scazaretto Roma,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Scotabar Francesco,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Tresvisan Antonio,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Tuzzato Letizia,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Baube Gaetano,,Mira,COMMERCIO E INDUSTRIA,"Manutatture, mercerie e filati",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Melbio Alberto,,Mira,COMMERCIO E INDUSTRIA,Manutatti conceiti,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Annè Giuseppe,,Mira,COMMERCIO E INDUSTRIA,Manutatti conceiti,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Ditta Schiavon,,Mira,COMMERCIO E INDUSTRIA,Materiali da costruzione (Fabbriche),535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Gardini Riccardo,,Mira,COMMERCIO E INDUSTRIA,Materiale elettrico (Fabbriche),535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Zuccarato Angelo,,Mira,COMMERCIO E INDUSTRIA,Materiale elettrico (Fabbriche),535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Trevisi Aldo,,Mira,COMMERCIO E INDUSTRIA,Materiale elettrico (Fabbriche),535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Agostini Angelo,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Bertocco Antonio,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Bianco Romeo,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Bonaldi Luigi,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Catchin Pasquale detto Alessandro,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Corvù Guglielmo,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Costantini Giulno,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Feletico Antonio,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Gazzetta Giuseppe,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Giaconello Andrea,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Griggulo Giuseppe,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Manfigiovinnni,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Manarin Mario,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Poppi Pietro,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Piazzon Domenico,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Riggato Fortunato,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Terren Alessandro,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Trovò Carle,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Trovò Giuseppe,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Toffaano Augusto,,Mira,COMMERCIO E INDUSTRIA,Mediatori,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Chiauc Elisa ved. Menin,,Mira,COMMERCIO E INDUSTRIA,Merletti,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Salviato Ferruccio,Via Giacomo Matteotti 525 A,Mira,COMMERCIO E INDUSTRIA,Mobili (Fabbriche),535,outside_venice,True,mira,7b,centroid_nominatim_failed,Nominatim failed — centroid for mira,"Via Giacomo Matteotti 525 A, Mira, Italy",False,45.434,12.129
Bordin Fratelli,,Mira,COMMERCIO E INDUSTRIA,Mobili in ferro,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Carraro Dante,,Mira,COMMERCIO E INDUSTRIA,Mobili in ferro,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Simonatio Sigifido,,Mira,COMMERCIO E INDUSTRIA,Mollini e pilerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Lucarda Giovanni,,Mira,COMMERCIO E INDUSTRIA,Mollini e pilerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Zara Narciso,,Mira,COMMERCIO E INDUSTRIA,Mollini e pilerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Brunati Ernesto,,Mira,COMMERCIO E INDUSTRIA,Officine meccaniche,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Società Cooperativa di Consumo,,Mira,COMMERCIO E INDUSTRIA,Olii commestibili,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
S. A. Mira,,Mira,COMMERCIO E INDUSTRIA,"Olii, grassi e lubrificanti",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Borigato Guido,,Mira,COMMERCIO E INDUSTRIA,"Ombrelli, bastoni, valige",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Bonaffi Amedeo,,Mira,COMMERCIO E INDUSTRIA,Panifici,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Be-leango,,Mira,COMMERCIO E INDUSTRIA,Panifici,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Carlin Virginia,,Mira,COMMERCIO E INDUSTRIA,Panifici,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Doni Giuseppe,,Mira,COMMERCIO E INDUSTRIA,Panifici,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Celo Agostino, ,Mira,COMMERCIO E INDUSTRIA,Panifici,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Gasparini Augusto e Fratelli,,Mira,COMMERCIO E INDUSTRIA,Panifici,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Marchoni Giuseppe,,Mira,COMMERCIO E INDUSTRIA,Panifici,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Scalderaro Marco,,Mira,COMMERCIO E INDUSTRIA,Trasporti,536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Drago Giovanni,,Mira,COMMERCIO E INDUSTRIA,Trasporti,536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Marchi Carlo e Giulio,,Mira,COMMERCIO E INDUSTRIA,Perforasfi,536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Marcato Antonio e Alberto,,Mira,COMMERCIO E INDUSTRIA,Pesce fresco (Dettaglianti),536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Marin Anna,,Mira,COMMERCIO E INDUSTRIA,Pesce fresco (Dettaglianti),536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Orago,,Mira,COMMERCIO E INDUSTRIA,Pesce fresco (Dettaglianti),536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Mazzuccato Domenico,,Mira,COMMERCIO E INDUSTRIA,Pesce fresco (Dettaglianti),536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Zorzetto Giovanni,,Mira,COMMERCIO E INDUSTRIA,Pesce fresco (Dettaglianti),536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Zorzetto Giuseppe,,Mira,COMMERCIO E INDUSTRIA,Pesce fresco (Dettaglianti),536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Fabbruetti e Salmaso,,Mira,COMMERCIO E INDUSTRIA,"Petrolio, benzina",536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Mazzuccato Cesare,,Mira,COMMERCIO E INDUSTRIA,"Petrolio, benzina",536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Tofano Isidoro,,Mira,COMMERCIO E INDUSTRIA,"Petrolio, benzina",536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Zuccarato Angelo,,Mira,COMMERCIO E INDUSTRIA,"Petrolio, benzina",536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Piato Giuseppe,,Mira,COMMERCIO E INDUSTRIA,"Petrolio, benzina",536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Sorelle Galli,,Mira,COMMERCIO E INDUSTRIA,"Petrolio, benzina",536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
De Rossi Augusto e C.,,Mira,COMMERCIO E INDUSTRIA,Pittori decoratori,536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Pozza Berto e C.,,Mira,COMMERCIO E INDUSTRIA,Pittori decoratori,536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Iaumpin Ernesto,,Mira,COMMERCIO E INDUSTRIA,Polerie (Dettaglianti),536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Marchi Carlo e Giulio,,Mira,COMMERCIO E INDUSTRIA,Prodotti e commigmi chimici,536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Marano,drett.: Accra cav. Gabriella,Mira,COMMERCIO E INDUSTRIA,Prodotti e commigmi chimici,536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Baruato Vittoria,,Mira,COMMERCIO E INDUSTRIA,Promerci ed articoli per toletta,536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Zuccarato Angelo,,Mira,COMMERCIO E INDUSTRIA,Promerci ed articoli per toletta,536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
La Radiotecnica di Casarcio Virgilio,Riviera G. Matteotti 376,Mira,COMMERCIO E INDUSTRIA,Radio,536,outside_venice,True,mira,7b,centroid_nominatim_failed,Nominatim failed — centroid for mira,"Riviera G. Matteotti 376, Mira, Italy",False,45.434,12.129
Baraetto Luigi,,Mira,COMMERCIO E INDUSTRIA,Salumerie,536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Barcato Natale,,Mira,COMMERCIO E INDUSTRIA,Salumerie,536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Beggio Antonio,,Mira,COMMERCIO E INDUSTRIA,Salumerie,536,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
