Name,Address,Location,Category,Role,Profession,Additional Info,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,location_cleaned,fail_reason,nom_classification,nominatim_query,nominatim_flagged,matched_lat,matched_lon,match_confidence,geocoding_tier,Journal,is_provincia,matched_parish,matched_sestiere,matched_lett,all_doors
Prando Emilia,S. Polo 1544,S. Polo,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,1544,,SAN POLO,,False,"num=1544, sestiere=SAN POLO (direct), single door",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, San Polo, Venezia, Italy",False,45.439344376965586,12.32751661467386,exact_sestiere_direct,1,,,Santa Maria Gloriosa,SAN POLO,,
Priori Rita,S. Marco 4346,S. Marco,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,4346,,SAN MARCO,,False,"num=4346, sestiere=SAN MARCO (direct), used unlettered row; 2 letter variants exist",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, San Marco, Venezia, Italy",False,45.43505991896077,12.33510908945591,exact_sestiere_main_entrance_direct,2,,,San Luca,SAN MARCO,,"[{""lett"": """", ""lat"": 45.43506, ""lon"": 12.335109}, {""lett"": ""A"", ""lat"": 45.435057, ""lon"": 12.33505}]"
Provvisionato Mauro,Cann. 5597,Cann.,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,5597,,CANNAREGIO,,False,"num=5597, sestiere=CANNAREGIO (direct), no letter match; used first of 3 variants",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Cannaregio, Venezia, Italy",False,45.44003229761488,12.337022376507225,approximate_sestiere_first_variant_direct,3,,,Santi Apostoli,CANNAREGIO,,"[{""lett"": """", ""lat"": 45.440032, ""lon"": 12.337022}, {""lett"": """", ""lat"": 45.440032, ""lon"": 12.337022}, {""lett"": ""A"", ""lat"": 45.43994, ""lon"": 12.337116}]"
Rizzetto Vespasiano,S. Marco 5242,S. Marco,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,5242,,SAN MARCO,,False,"num=5242, sestiere=SAN MARCO (direct), single door",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, San Marco, Venezia, Italy",False,45.43720886984266,12.33724380271829,exact_sestiere_direct,1,,,San Salvador,SAN MARCO,,
Rocchetto Elena,S. Croce 548,S. Croce,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,548,,SANTA CROCE,,False,"num=548, sestiere=SANTA CROCE (direct), used unlettered row; 5 letter variants exist",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Sestiere Santa Croce, Venezia, Italy",False,45.43836035929046,12.31950670051245,exact_sestiere_main_entrance_direct,2,,,San Nicola da Tolentino,SANTA CROCE,,"[{""lett"": """", ""lat"": 45.43836, ""lon"": 12.319507}, {""lett"": ""G"", ""lat"": 45.438162, ""lon"": 12.319412}, {""lett"": ""F"", ""lat"": 45.438128, ""lon"": 12.319404}, {""lett"": ""H"", ""lat"": 45.438203, ""lon"": 12.319416}, {""lett"": ""E"", ""lat"": 45.438062, ""lon"": 12.319409}]"
Rocco Maria,S. Marco 5261,S. Marco,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,5261,,SAN MARCO,,False,"num=5261, sestiere=SAN MARCO (direct), single door",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Sestiere San Marco, Venezia, Italy",False,45.43734959102694,12.337020568509644,exact_sestiere_direct,1,,,San Salvador,SAN MARCO,,
Rossa Maria,Castello 3981,Castello,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,3981,,CASTELLO,,False,"num=3981, sestiere=CASTELLO (direct), single door",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Sestiere Castello, Venezia, Italy",False,45.434088154344344,12.347670145134469,exact_sestiere_direct,1,,,San Giovanni Bragora,CASTELLO,,
Rosati Oreste,Dorsoduro 2775,Dorsoduro,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,2775,,DORSODURO,,False,"num=2775, sestiere=DORSODURO (direct), single door",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Sestiere Dorsoduro, Venezia, Italy",False,45.43290512678681,12.325498151897746,exact_sestiere_direct,1,,,Santa Maria del Carmine,DORSODURO,,
Rossetto Aldo,Cann. 4165,Cann.,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,4165,,CANNAREGIO,,False,"num=4165, sestiere=CANNAREGIO (direct), used unlettered row; 2 letter variants exist",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Sestiere Cannaregio, Venezia, Italy",False,45.44191529672173,12.33630698196116,exact_sestiere_main_entrance_direct,2,,,San Felice,CANNAREGIO,,"[{""lett"": """", ""lat"": 45.441915, ""lon"": 12.336307}, {""lett"": ""A"", ""lat"": 45.441871, ""lon"": 12.336278}]"
Rubanco Luca,Cann. 4298,Cann.,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,4298,,CANNAREGIO,,False,"num=4298, sestiere=CANNAREGIO (direct), no letter match; used first of 2 variants",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Sestiere Cannaregio, Venezia, Italy",False,45.44085645618013,12.335391925210406,approximate_sestiere_first_variant_direct,3,,,Santi Apostoli,CANNAREGIO,,"[{""lett"": """", ""lat"": 45.440856, ""lon"": 12.335392}, {""lett"": """", ""lat"": 45.440856, ""lon"": 12.335392}]"
Rubini Piero,Cann. 4586,Cann.,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,4586,,CANNAREGIO,,False,"num=4586, sestiere=CANNAREGIO (direct), used unlettered row; 2 letter variants exist",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Sestiere Cannaregio, Venezia, Italy",False,45.44108613074625,12.336778225884082,exact_sestiere_main_entrance_direct,2,,,Santi Apostoli,CANNAREGIO,,"[{""lett"": """", ""lat"": 45.441086, ""lon"": 12.336778}, {""lett"": ""A"", ""lat"": 45.441094, ""lon"": 12.336743}]"
Salvador Beniamino,S. Marco 1591,S. Marco,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,1591,,SAN MARCO,,False,"num=1591, sestiere=SAN MARCO (direct), single door",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Sestiere San Marco, Venezia, Italy",False,45.43392051235134,12.336118971255871,exact_sestiere_direct,1,,,San Marco,SAN MARCO,,
Salvatore Regina,S. Polo 2741,S. Polo,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,2741,,SAN POLO,,False,"num=2741, sestiere=SAN POLO (direct), used unlettered row; 2 letter variants exist",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Sestiere San Polo, Venezia, Italy",False,45.436804852741034,12.328998708327024,exact_sestiere_main_entrance_direct,2,,,Santa Maria Gloriosa,SAN POLO,,"[{""lett"": ""A"", ""lat"": 45.436846, ""lon"": 12.328983}, {""lett"": """", ""lat"": 45.436805, ""lon"": 12.328999}]"
Salvato Mario,"Castello, cll. delle Rasse",Castello,Trattorie,,,cll. delle Rasse,309,page_309_semantic.csv,industria,,,,,False,"Nominatim inside: Calle de le Rasse, Venezia, Italy | type=pedestrian class=highway | FLAGGED",False,no_civic_number,inside_venice,"Calle de le Rasse, Venezia, Italy",True,45.4345272,12.3418093,nominatim_venice_flagged,6f,,,,,,
Sartorato Arturo,S. Polo 245,S. Polo,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,245,,SAN POLO,,False,"num=245, sestiere=SAN POLO (direct), single door",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Sestiere San Polo, Venezia, Italy",False,45.43926575236174,12.334472126898136,exact_sestiere_direct,1,,,San Silvestro,SAN POLO,,
Savio Gemma,S. Polo 833,S. Polo,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,833,,SAN POLO,,False,"num=833, sestiere=SAN POLO (direct), single door",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Sestiere San Polo, Venezia, Italy",False,45.439220665057576,12.333574464053752,exact_sestiere_direct,1,,,San Silvestro,SAN POLO,,
Savoldi Ernesto,S. Polo 729,S. Polo,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,729,,SAN POLO,,False,"num=729, sestiere=SAN POLO (direct), single door",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Sestiere San Polo, Venezia, Italy",False,45.43785021939728,12.335099416905209,exact_sestiere_direct,1,,,San Silvestro,SAN POLO,,
Shalcherio Leonida,Cann. 1409,Cann.,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,1409,,CANNAREGIO,,False,"num=1409, sestiere=CANNAREGIO (direct), single door",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Sestiere Cannaregio, Venezia, Italy",False,45.44399093054772,12.328319337556238,exact_sestiere_direct,1,,,Santi Ermagora e Fortunato,CANNAREGIO,,
Sciarinig Plutarco,Castello 5232,Castello,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,5232,,CASTELLO,,False,"num=5232, sestiere=CASTELLO (direct), used unlettered row; 2 letter variants exist",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Sestiere Castello, Venezia, Italy",False,45.4375132565616,12.341587787402617,exact_sestiere_main_entrance_direct,2,,,Santa Maria Formosa,CASTELLO,,"[{""lett"": ""A"", ""lat"": 45.437528, ""lon"": 12.341572}, {""lett"": """", ""lat"": 45.437513, ""lon"": 12.341588}]"
Scarpa Ennio,S. Croce 541,S. Croce,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,541,,SANTA CROCE,,False,"num=541, sestiere=SANTA CROCE (direct), single door",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Sestiere Santa Croce, Venezia, Italy",False,45.43806753233074,12.318717417391504,exact_sestiere_direct,1,,,San Nicola da Tolentino,SANTA CROCE,G,
Secco Angela,Cann. 3782,Cann.,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,3782,,CANNAREGIO,,False,"num=3782, sestiere=CANNAREGIO (direct), used unlettered row; 3 letter variants exist",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Sestiere Cannaregio, Venezia, Italy",False,45.442830455895674,12.335195960986946,exact_sestiere_main_entrance_direct,2,,,San Felice,CANNAREGIO,,"[{""lett"": """", ""lat"": 45.44283, ""lon"": 12.335196}, {""lett"": ""A"", ""lat"": 45.442805, ""lon"": 12.335171}, {""lett"": ""B"", ""lat"": 45.442751, ""lon"": 12.335111}]"
Segato Antonio,S. Marco 1771,S. Marco,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,1771,,SAN MARCO,,False,"num=1771, sestiere=SAN MARCO (direct), single door",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Sestiere San Marco, Venezia, Italy",False,45.43447113945699,12.335778925287723,exact_sestiere_direct,1,,,San Marco,SAN MARCO,,
Semenzato Luigi,Cannaregio 1907,Cannaregio,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,1907,,CANNAREGIO,,False,"num=1907, sestiere=CANNAREGIO (direct), single door",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Sestiere Cannaregio, Venezia, Italy",False,45.444047976244136,12.328876342794931,exact_sestiere_direct,1,,,Santi Ermagora e Fortunato,CANNAREGIO,,
duse,"Via XXII Marzo, 2288",Venezia,PAVIMENTAZIONE RIVESTIMENTI MUSIVI VETROSI,,,Category: Vetri industriali,315,page_315_semantic.csv,industria,,,,,False,"Manually geocoded via Nominatim lookup: Via XXII Marzo, 2288",False,no_civic_number,inside_venice,"Via XXII Marzo, Venezia, Italy",False,45.4328825,12.3341704,manual_nominatim,9,,,,,,
Bernardi Giacinto,SS. Filippo e Giacomo 4482,,cereali,,,grossista e deposito,347,page_347_semantic.csv,indice_generale,4482.0,,CASTELLO,San Giacomo dell'Orio,False,Sestiere resolved from 'SS. Filippo e Giacomo 4482' → CASTELLO. n_civ direct match.,True,number_not_in_reference,inside_venice,"Istituto di Diritto Pubblico, Venezia, Italy",False,45.43548109118488,12.342135703883908,nciv_direct_sestiere_patched,1b,,,,,,
officina riparazione macchine per scrivere,"Via XXII Marzo, 2288",Venezia,OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI,,Macchine per scrivere - Calcolatrici - Duplicatori,Giornali - Libri Riviste - Opuscoli,359,page_359_semantic.csv,indice_generale,,,,,False,"Manually geocoded via Nominatim lookup: Via XXII Marzo, 2288",False,no_civic_number,inside_venice,"Via XXII Marzo, Venezia, Italy",False,45.4328825,12.3341704,manual_nominatim,9,,,,,,
Cerillo Giovanni,"S. Filippo e Giacomo, 4275",Venezia,ZAGO F.LLI,,,Sartoria da Uomo,368,page_368_semantic.csv,indice_generale,4275.0,,CASTELLO,San Giacomo dell'Orio,False,"Sestiere resolved from 'S. Filippo e Giacomo, 4275' → CASTELLO. n_civ direct match.",False,number_not_in_reference,inside_venice,"Chiesa di San Filippo e Giacomo, Venezia, Italy",False,45.43505372276994,12.341324404654957,nciv_direct_sestiere_patched,1b,,,,,,
Console Quglieno,Via M. Sabotino 8,Materiale elettrico,,,Vendita e Mobilizzi,Mestre | Gugo,373,page_373_semantic.csv,indice_generale,,,,,False,"Recovered from Category, re-geocoded via Nominatim with corrected query: Via Monte Sabotino 8, Marghera, Italia",False,no_civic_number,inside_venice,,False,45.4848968,12.2299371,category_nominatim_retry,10,,,,,,
Lancerotto Al Lupo Coranto,S.S. Filippo e Giacomo 4513,,OPIFCINA RIPARAZIONI MACCHINE PER SCRIVERE,,,farmacia,408,page_408_semantic.csv,indice_generale,4513.0,,CASTELLO,San Giacomo dell'Orio,False,Sestiere resolved from 'S.S. Filippo e Giacomo 4513' → CASTELLO. n_civ direct match.,,number_not_in_reference,inside_venice,"Chiesa dei Santi Filippo e Giacomo, Venezia, Italy",False,45.43507360147562,12.341669748266115,nciv_direct_sestiere_patched,1b,,,,,,
Lancerotto Eugenio,S.S. Filippo e Giacomo 4513,Via Miraibase,OPIFCINA RIPARAZIONI MACCHINE PER SCRIVERE,,,legnami e pala costruzioni | Chirango,408,page_408_semantic.csv,indice_generale,4513.0,,CASTELLO,San Giacomo dell'Orio,False,Sestiere resolved from 'S.S. Filippo e Giacomo 4513' → CASTELLO. n_civ direct match.,,number_not_in_reference,inside_venice,"Chiesa dei Santi Filippo e Giacomo, Venezia, Italy",False,45.43507360147562,12.341669748266115,nciv_direct_sestiere_patched,1b,,,,,,
LANDINI dr. Luigi,"Via XXII Marzo, 2288","Venezia, Malcontenta Comune",Veterinario,,,Colletlico Italialee,409,page_409_semantic.csv,indice_generale,,,,,False,"Manually geocoded via Nominatim lookup: Via XXII Marzo, 2288",False,no_civic_number,inside_venice,,False,45.4328825,12.3341704,manual_nominatim,9,,,,,,
Lanzi,SS. Filippo e Giacomo 4523,,Radio,,,Colletlico Italialee,409,page_409_semantic.csv,indice_generale,4523.0,,CASTELLO,San Giacomo dell'Orio,False,Sestiere resolved from 'SS. Filippo e Giacomo 4523' → CASTELLO. n_civ direct match.,False,number_not_in_reference,inside_venice,"Chiesa dei Santi Filippo e Giacomo, Venezia, Italy",False,45.43500279352177,12.341674446032368,nciv_direct_sestiere_patched,1b,,,,,,
Marcon dr. Alessadro,San Angelo 3916,Venezia,,,,medicina generale,416,page_416_semantic.csv,indice_generale,3916.0,,SAN MARCO,L'Angelo,False,Sestiere resolved from 'San Angelo 3916' → SAN MARCO. n_civ direct match.,False,number_not_in_reference,inside_venice,,False,45.43508771717893,12.331630398867846,nciv_direct_sestiere_patched,1b,,,,,,
Nusdorfer dr. Roberto,San Angelo 3580,,MACCHINE PER SCRIVERE - DUPLICATORI - ACCESSORI,,Tutti i prodotti ZAMPIRONI INSETTIFUGHI di massima fiducia,otorionolaringoiatra,428,page_428_semantic.csv,indice_generale,3580.0,,SAN MARCO,L'Angelo,False,Sestiere resolved from 'San Angelo 3580' → SAN MARCO. n_civ direct match.,,number_not_in_reference,inside_venice,,False,45.43417375587771,12.33224829023026,nciv_direct_sestiere_patched,1b,,,,,,
Ocoioni geom. Marcello,San Angelo 3580,,Ca' Foscari,,segretario Istituto Univers. di Economia e Commercio,"RAZIONI MACCHINE PER SCRIVERE ""d u s e""",428,page_428_semantic.csv,indice_generale,3580.0,,SAN MARCO,L'Angelo,False,Sestiere resolved from 'San Angelo 3580' → SAN MARCO. n_civ direct match.,,number_not_in_reference,inside_venice,,False,45.43417375587771,12.33224829023026,nciv_direct_sestiere_patched,1b,,,,,,
Padovan Alice,San Angelo 3625,Via XXII Marzo,farmacista,,O,ORRT. OFFICINA RIPARAZIONI RADIO TELEFONICHE SOC. A. R. L.,430,page_430_semantic.csv,indice_generale,3625.0,,SAN MARCO,L'Angelo,False,Sestiere resolved from 'San Angelo 3625' → SAN MARCO. n_civ direct match.,False,number_not_in_reference,inside_venice,"Campo Sant'Angelo, Venezia, Italy",False,45.4344452321814,12.332433163872144,nciv_direct_sestiere_patched,1b,,,,,,
Radio Iasizza,SS. Filippo e Giacomo 4523,Pugitto mons. comm. prof. Giuseppe,cappelano S. Bingio (Chiesa della Marina).,,,Radio,441,page_441_semantic.csv,indice_generale,4523.0,,CASTELLO,San Giacomo dell'Orio,False,Sestiere resolved from 'SS. Filippo e Giacomo 4523' → CASTELLO. n_civ direct match.,,number_not_in_reference,inside_venice,"Chiesa dei Santi Filippo e Giacomo, Venezia, Italy",False,45.43500279352177,12.341674446032368,nciv_direct_sestiere_patched,1b,,,,,,
Radio Marelli,SS. Filippo e Giacomo 4523,Mercerie dell'Orologio,radio e radiogrammofoni,,,Castello 494,441,page_441_semantic.csv,indice_generale,4523.0,,CASTELLO,San Giacomo dell'Orio,False,Sestiere resolved from 'SS. Filippo e Giacomo 4523' → CASTELLO. n_civ direct match.,,number_not_in_reference,inside_venice,"Chiesa dei Santi Filippo e Giacomo, Venezia, Italy",False,45.43500279352177,12.341674446032368,nciv_direct_sestiere_patched,1b,,,,,,
SANFEN Società,SS. Filippo e Giacomo 4428,VENEZIA - Via XXII Marzo,Commerciale," fluviali e terrestri, ", r. t. trasporti marittimi,addetta alla Navigazione Fluviale Marittima,450,page_450_semantic.csv,indice_generale,4428.0,,CASTELLO,San Giacomo dell'Orio,False,Sestiere resolved from 'SS. Filippo e Giacomo 4428' → CASTELLO. n_civ direct match.,False,number_not_in_reference,inside_venice,"Chiesa dei Santi Filippo e Giacomo, Venezia, Italy",False,45.43614155388536,12.340984296956734,nciv_direct_sestiere_patched,1b,,,,,,
Scolari Diot'ennr,Cannaregio 461,tipografia,,,,Officina Riparazioni Macchine per Scrivere,454,page_454_semantic.csv,indice_generale,,,,,False,"Recovered from Category, geocoded via Nominatim: Cannaregio 461, Venezia, Italia",,no_civic_number,inside_venice,,False,45.4438257,12.3270367,category_address_recovery,10,,,,,,
duse,"Via XXII Marzo, 2288",VENEZIA,Forniture,,,complete MOBII.E e ACCESSORI per UFFICIO,456,page_456_semantic.csv,indice_generale,,,,,False,"Manually geocoded via Nominatim lookup: Via XXII Marzo, 2288",,no_civic_number,inside_venice,,False,45.4328825,12.3341704,manual_nominatim,9,,,,,,
SIGEA Caterina,"Via XXII Marzo, 2288",tipografia,manifatture,,,Murano,457,page_457_semantic.csv,indice_generale,,,,,False,"Manually geocoded via Nominatim lookup: Via XXII Marzo, 2288",,no_civic_number,inside_venice,,False,45.4328825,12.3341704,manual_nominatim,9,,,,,,
Sommapeof. Giovanni,Campo S. Stefano,S. Salvador,Stabilimento Marghera,TELVE E,Consigliere,"Telephone: 11-89, OFFICINA RIPARAZIONI VENETIA",466,page_466_semantic.csv,indice_generale,,,,Santo Stefano,False,Manually geocoded via Nominatim lookup: Campo S. Stefano,,no_civic_number,inside_venice,"Campo San Stefano, Venezia, Italy",False,45.4328097,12.3300846,manual_nominatim,9,,,,,,
Sommavilla Gio uè,Campo S. Stefano,Castello,numero 4514,,Società MARE,caffè (esercizi),466,page_466_semantic.csv,indice_generale,,,CASTELLO,Santo Stefano,False,Manually geocoded via Nominatim lookup: Campo S. Stefano,,no_civic_number,inside_venice,"Campo San Stefano, Castello, Venezia, Italy",False,45.4328097,12.3300846,manual_nominatim,9,,,,,,
duso,"Via XXII Marzo, 2288",Venezia,SCHEDARI - MOBILI PER UFFICI - MACCHINE CONTABILI MACCHINE PER SCRIVERE DUPLICATORI - ACCESSORI,,,Telefono 25-889,473,page_473_semantic.csv,indice_generale,,,,,False,"Manually geocoded via Nominatim lookup: Via XXII Marzo, 2288",False,no_civic_number,inside_venice,"Via XXII Marzo, Venezia, Italy",False,45.4328825,12.3341704,manual_nominatim,9,,,,,,
Zangari Giuseppe,S. Filippo e Giacomo 4506,duse,Construction,,,cralrature,484,page_484_semantic.csv,indice_generale,4506.0,,CASTELLO,San Giacomo dell'Orio,False,Sestiere resolved from 'S. Filippo e Giacomo 4506' → CASTELLO. n_civ direct match.,,number_not_in_reference,inside_venice,"Chiesa di San Filippo e Giacomo, Venezia, Italy",False,45.43525454788026,12.341697143993906,nciv_direct_sestiere_patched,1b,,,,,,
