Name,Address,Location,Category,Role,Profession,Additional Info,Journal,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,matched_lat,matched_lon,matched_parish,matched_sestiere,matched_lett,all_doors,match_confidence,match_note,geocoding_tier,location_cleaned
Gondrand Fratelli & Soc. Naz. di Trasporti,"S. Stefano, Palazzo Morosini 2803",,Agenzie di trasporto,,,"Succ. di Venezia, Tel. 25-230; 25-384; 24-100",,,,294,page_294_semantic.csv,industria,2803.0,,,Santo Stefano,False,45.43288532528131,12.330533864949462,Santo Stefano,SAN MARCO,,,exact_sestiere_derived_from_parish,"num=2803, sestiere=SAN MARCO (derived_from_parish), single door | WARNING: outside-Venice place name in Address/Location",4,True
Graziani Bruno,San Marco 1343,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,1343.0,,SAN MARCO,,False,45.43329693612945,12.33666702103576,San Marco,SAN MARCO,,"[{""lett"": ""B"", ""lat"": 45.433288, ""lon"": 12.336618}, {""lett"": """", ""lat"": 45.433297, ""lon"": 12.336667}]",exact_sestiere_main_entrance_direct,"num=1343, sestiere=SAN MARCO (direct), used unlettered row; 2 letter variants exist | WARNING: outside-Venice place name in Address/Location",4,True
Gruden Archimede,San Marco 1341,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,1341.0,,SAN MARCO,,False,45.43312110019173,12.336789262038083,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=1341, sestiere=SAN MARCO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
Guida Martino Guido,San Marco 2500,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,2500.0,,SAN MARCO,,False,45.43178853445534,12.332387165266812,Santa Maria Zobenigo,SAN MARCO,,,exact_sestiere_direct,"num=2500, sestiere=SAN MARCO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
Imprese Marittime Adriatiche di Donati Raimondo,Dorsoduro 1392,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,1392.0,,DORSODURO,,False,45.42995545896155,12.32490571064821,Santi Gervasio e Protasio,DORSODURO,,"[{""lett"": ""A"", ""lat"": 45.429979, ""lon"": 12.324852}, {""lett"": """", ""lat"": 45.429955, ""lon"": 12.324906}]",exact_sestiere_main_entrance_direct,"num=1392, sestiere=DORSODURO (direct), used unlettered row; 2 letter variants exist | WARNING: outside-Venice place name in Address/Location",4,True
la Marittima S. A. di spedizione,S. Marco 3941,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,3941.0,,SAN MARCO,,False,45.435702268754525,12.332048483748723,San Luca,SAN MARCO,,,exact_sestiere_direct,"num=3941, sestiere=SAN MARCO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
L'Ausiliare,San Marco 2554,,Agenzie di trasporto,,,"Organizzazione Trasporti terrestri, fluviali, marittimi aerei, servizi ausiliarj, Commercio e industria",,,,294,page_294_semantic.csv,industria,2554.0,,SAN MARCO,,False,45.43317540314104,12.333231375767811,Santa Maria Zobenigo,SAN MARCO,,"[{""lett"": """", ""lat"": 45.433175, ""lon"": 12.333231}, {""lett"": ""A"", ""lat"": 45.43318, ""lon"": 12.333116}]",exact_sestiere_main_entrance_direct,"num=2554, sestiere=SAN MARCO (direct), used unlettered row; 2 letter variants exist | WARNING: outside-Venice place name in Address/Location",4,True
Iabana,"San Marco 2554, S Marco 3650",,Agenzie di trasporto,,,agenzia Commerciale Maritima,,,,294,page_294_semantic.csv,industria,2554.0,,SAN MARCO,,False,45.43317540314104,12.333231375767811,Santa Maria Zobenigo,SAN MARCO,,"[{""lett"": """", ""lat"": 45.433175, ""lon"": 12.333231}, {""lett"": ""A"", ""lat"": 45.43318, ""lon"": 12.333116}]",exact_sestiere_main_entrance_direct,"num=2554, sestiere=SAN MARCO (direct), used unlettered row; 2 letter variants exist | WARNING: outside-Venice place name in Address/Location",4,True
Luscaro dr. rag. Cesare,San Marco 3650,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,3650.0,,SAN MARCO,,False,45.43475051042912,12.33275703277203,San Luca,SAN MARCO,,,exact_sestiere_direct,"num=3650, sestiere=SAN MARCO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
Longobardi L. e F.,San Marco 1757,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,1757.0,,SAN MARCO,,False,45.4346959808007,12.336053939073016,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=1757, sestiere=SAN MARCO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
Marangoni Gianni,San Marco 553,,Agenzie di trasporto,,,"Telefono 22-634, (fuori orario) 24-938",,,,294,page_294_semantic.csv,industria,553.0,,SAN MARCO,,False,45.436277407509344,12.338358974707877,San Marco,SAN MARCO,,"[{""lett"": """", ""lat"": 45.436277, ""lon"": 12.338359}, {""lett"": ""A"", ""lat"": 45.436252, ""lon"": 12.338343}]",exact_sestiere_main_entrance_direct,"num=553, sestiere=SAN MARCO (direct), used unlettered row; 2 letter variants exist | WARNING: outside-Venice place name in Address/Location",4,True
Marziolo Calao e Figlio,S. Polo 1022,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,1022.0,,SAN POLO,,False,45.43907394131707,12.32674822131968,Santa Maria Gloriosa,SAN POLO,,"[{""lett"": """", ""lat"": 45.439074, ""lon"": 12.326748}, {""lett"": """", ""lat"": 45.437744, ""lon"": 12.333358}, {""lett"": ""G"", ""lat"": 45.437763, ""lon"": 12.333481}, {""lett"": ""C"", ""lat"": 45.437837, ""lon"": 12.333084}, {""lett"": ""B"", ""lat"": 45.437791, ""lon"": 12.333146}, {""lett"": ""A"", ""lat"": 45.437743, ""lon"": 12.333204}]",approximate_sestiere_first_variant_direct,"num=1022, sestiere=SAN POLO (direct), no letter match; used first of 6 variants | WARNING: outside-Venice place name in Address/Location",4,True
Masin Antonio,S. Polo 1022,,Agenzie di trasporto,,,Via Acquileia,,,,294,page_294_semantic.csv,industria,1022.0,,SAN POLO,,False,45.43907394131707,12.32674822131968,Santa Maria Gloriosa,SAN POLO,,"[{""lett"": """", ""lat"": 45.439074, ""lon"": 12.326748}, {""lett"": """", ""lat"": 45.437744, ""lon"": 12.333358}, {""lett"": ""G"", ""lat"": 45.437763, ""lon"": 12.333481}, {""lett"": ""C"", ""lat"": 45.437837, ""lon"": 12.333084}, {""lett"": ""B"", ""lat"": 45.437791, ""lon"": 12.333146}, {""lett"": ""A"", ""lat"": 45.437743, ""lon"": 12.333204}]",approximate_sestiere_first_variant_direct,"num=1022, sestiere=SAN POLO (direct), no letter match; used first of 6 variants | WARNING: outside-Venice place name in Address/Location",4,True
Mediadi dr. Giorgio,San Marco 2670 A,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,2670.0,A,SAN MARCO,,False,45.432602710256,12.331600746808904,Santo Stefano,SAN MARCO,A,,exact_sestiere_with_letter_direct,"num=2670A, sestiere=SAN MARCO (direct), matched letter | WARNING: outside-Venice place name in Address/Location",4,True
Merzario Andrea S. A.,"S. Luca, Corte Contarini del Bovolo, 4308",,Agenzie di trasporto,,,"Spedizioni Terrestri Marittimae e Fluviali per I'interno e per l'Estero. Filiali e Corrispondenti nelle principali località Italiane ed Estere. Servizi speciali di spedizione a mezzo autocarro e raper Lombardia, Piemonte, Liguria, Emilia Toscana, Lazio, Italia Centrale; Meridionale e lnsulare. Telel. 23-746; 25-984",,,,294,page_294_semantic.csv,industria,4308.0,,,San Luca,False,45.4348967235046,12.34072177914302,San Marco,SAN MARCO,,,exact_sestiere_derived_from_parish,"num=4308, sestiere=SAN MARCO (derived_from_parish), single door | WARNING: outside-Venice place name in Address/Location",4,True
Olivieri Bellini & Michelini,S. Marco 357,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,357.0,,SAN MARCO,,False,45.43510045819312,12.339521973943476,San Marco,SAN MARCO,,"[{""lett"": ""B"", ""lat"": 45.435124, ""lon"": 12.339529}, {""lett"": """", ""lat"": 45.4351, ""lon"": 12.339522}, {""lett"": ""A"", ""lat"": 45.435139, ""lon"": 12.339501}]",exact_sestiere_main_entrance_direct,"num=357, sestiere=SAN MARCO (direct), used unlettered row; 3 letter variants exist | WARNING: outside-Venice place name in Address/Location",4,True
Pellanda Mario,S. Marco 3608,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,3608.0,,SAN MARCO,,False,45.4343593547604,12.333004144357032,Santa Maria Zobenigo,SAN MARCO,A,"[{""lett"": ""A"", ""lat"": 45.434359, ""lon"": 12.333004}, {""lett"": """", ""lat"": 45.434448, ""lon"": 12.333184}, {""lett"": """", ""lat"": 45.434448, ""lon"": 12.333184}]",approximate_sestiere_first_variant_direct,"num=3608, sestiere=SAN MARCO (direct), no letter match; used first of 3 variants | WARNING: outside-Venice place name in Address/Location",4,True
Pellerana Alberto,S. Marco 5396,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,5396.0,,SAN MARCO,,False,45.43777247779383,12.33694889321624,San Salvador,SAN MARCO,,,exact_sestiere_direct,"num=5396, sestiere=SAN MARCO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
Piasentin Guido,Cannaregio 3143,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,3143.0,,CANNAREGIO,,False,45.44706943760099,12.326535831609169,San Marziale,CANNAREGIO,,"[{""lett"": ""Z"", ""lat"": 45.447571, ""lon"": 12.325637}, {""lett"": ""T"", ""lat"": 45.447482, ""lon"": 12.325854}, {""lett"": ""S"", ""lat"": 45.447481, ""lon"": 12.326165}, {""lett"": ""O"", ""lat"": 45.447563, ""lon"": 12.326244}, {""lett"": ""N"", ""lat"": 45.447527, ""lon"": 12.32629}, {""lett"": ""R"", ""lat"": 45.447613, ""lon"": 12.326155}, {""lett"": ""E"", ""lat"": 45.447534, ""lon"": 12.326703}, {""lett"": ""A"", ""lat"": 45.447579, ""lon"": 12.326721}, {""lett"": """", ""lat"": 45.447069, ""lon"": 12.326536}, {""lett"": ""Q"", ""lat"": 45.447645, ""lon"": 12.32625}, {""lett"": ""P"", ""lat"": 45.447661, ""lon"": 12.326272}, {""lett"": ""M"", ""lat"": 45.447547, ""lon"": 12.326329}]",exact_sestiere_main_entrance_direct,"num=3143, sestiere=CANNAREGIO (direct), used unlettered row; 12 letter variants exist | WARNING: outside-Venice place name in Address/Location",4,True
Radiello Almerino,Giudecca 724-85,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,724.0,,GIUDECCA,,False,45.42655014800293,12.320364789157926,Giudecca2,GIUDECCA,,,exact_sestiere_direct,"num=724, sestiere=GIUDECCA (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
Raineri Salvatore Leone,S. Marco 2013 A,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,2013.0,A,SAN MARCO,,False,45.43336419505891,12.334339978573762,Santa Maria Zobenigo,SAN MARCO,A,,exact_sestiere_with_letter_direct,"num=2013A, sestiere=SAN MARCO (direct), matched letter | WARNING: outside-Venice place name in Address/Location",4,True
Rizzato Giovanni,Giudecca 40,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,40.0,,GIUDECCA,,False,45.42684970035547,12.338580384971888,Giudecca1,GIUDECCA,,"[{""lett"": ""A"", ""lat"": 45.426842, ""lon"": 12.338556}, {""lett"": """", ""lat"": 45.42685, ""lon"": 12.33858}]",exact_sestiere_main_entrance_direct,"num=40, sestiere=GIUDECCA (direct), used unlettered row; 2 letter variants exist | WARNING: outside-Venice place name in Address/Location",4,True
Roncaglielo Etl.,Giudecca 40,,v. Rizzardi 18a,,,",",,,,294,page_294_semantic.csv,industria,40.0,,GIUDECCA,,False,45.42684970035547,12.338580384971888,Giudecca1,GIUDECCA,,"[{""lett"": ""A"", ""lat"": 45.426842, ""lon"": 12.338556}, {""lett"": """", ""lat"": 45.42685, ""lon"": 12.33858}]",exact_sestiere_main_entrance_direct,"num=40, sestiere=GIUDECCA (direct), used unlettered row; 2 letter variants exist | WARNING: outside-Venice place name in Address/Location",4,True
Rosada Antonio e Figli,Dorsoduro 202,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,202.0,,DORSODURO,,False,45.43046610005974,12.332682700829842,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=202, sestiere=DORSODURO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
Rossi e C.,"Dorsoduro 202, San Marco 1497",,Agenzie di trasporto,,,S. A.,,,,294,page_294_semantic.csv,industria,202.0,,SAN MARCO,,False,45.43496099555948,12.338338359654855,San Marco,SAN MARCO,,"[{""lett"": ""A"", ""lat"": 45.434937, ""lon"": 12.338255}, {""lett"": ""B"", ""lat"": 45.434926, ""lon"": 12.338222}, {""lett"": """", ""lat"": 45.434961, ""lon"": 12.338338}]",exact_sestiere_main_entrance_direct,"num=202, sestiere=SAN MARCO (direct), used unlettered row; 3 letter variants exist | WARNING: outside-Venice place name in Address/Location",4,True
S. A. Fratelli Salvadori,S. Luca 4022,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,4022.0,,,San Luca,False,45.43544542311948,12.33408224216015,San Luca,SAN MARCO,,,exact_sestiere_derived_from_parish,"num=4022, sestiere=SAN MARCO (derived_from_parish), single door | WARNING: outside-Venice place name in Address/Location",4,True
Salmini Angelo,Castello 3675,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,3675.0,,CASTELLO,,False,45.435213386212816,12.345243255313685,San Giovanni Bragora,CASTELLO,,,exact_sestiere_direct,"num=3675, sestiere=CASTELLO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
Salvadori F.lli,"Castello 3675, S. Marco 4022",,Agenzie di trasporto,,,S. A.,,,,294,page_294_semantic.csv,industria,3675.0,,SAN MARCO,,False,45.43450419191466,12.333330992356686,Santa Maria Zobenigo,SAN MARCO,,"[{""lett"": """", ""lat"": 45.434504, ""lon"": 12.333331}, {""lett"": """", ""lat"": 45.434504, ""lon"": 12.333331}]",approximate_sestiere_first_variant_direct,"num=3675, sestiere=SAN MARCO (direct), no letter match; used first of 2 variants | WARNING: outside-Venice place name in Address/Location",4,True
Salvagno Gino Egidio,S. Marco 1463,,Agenzie di trasporto,,,"Anonima di Navigazione, Tel. 24-369; 24-370",,,,294,page_294_semantic.csv,industria,1463.0,,SAN MARCO,,False,45.4332253141333,12.335707551384267,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=1463, sestiere=SAN MARCO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
Samasa dr. Ettore Antonio,S. Polo 3082,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,3082.0,,SAN POLO,,False,45.43791362676525,12.32331975453836,Santa Maria Gloriosa,SAN POLO,,"[{""lett"": """", ""lat"": 45.437914, ""lon"": 12.32332}, {""lett"": ""B"", ""lat"": 45.43766, ""lon"": 12.323108}]",exact_sestiere_main_entrance_direct,"num=3082, sestiere=SAN POLO (direct), used unlettered row; 2 letter variants exist | WARNING: outside-Venice place name in Address/Location",4,True
Sarfatti Enrico,S. Marco 3941,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,3941.0,,SAN MARCO,,False,45.435702268754525,12.332048483748723,San Luca,SAN MARCO,,,exact_sestiere_direct,"num=3941, sestiere=SAN MARCO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
S. A. Veneziana Spedizioni contin,San Marco 3231,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,3231.0,,SAN MARCO,,False,45.43369855475184,12.327959856820174,Santo Stefano,SAN MARCO,,"[{""lett"": ""A"", ""lat"": 45.433807, ""lon"": 12.328266}, {""lett"": ""B"", ""lat"": 45.433938, ""lon"": 12.328215}, {""lett"": """", ""lat"": 45.433699, ""lon"": 12.32796}]",exact_sestiere_main_entrance_direct,"num=3231, sestiere=SAN MARCO (direct), used unlettered row; 3 letter variants exist | WARNING: outside-Venice place name in Address/Location",4,True
Scarpa Angelo,S. Marco 658,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,658.0,,SAN MARCO,,False,45.43517840941553,12.339194433094551,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=658, sestiere=SAN MARCO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
Scarpa F.lli,S. Marco 658,Vallaresso,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,658.0,,SAN MARCO,,False,45.43517840941553,12.339194433094551,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=658, sestiere=SAN MARCO (direct), single door",1,False
S.I.T,Zattere 920,,Agenzie di trasporto,,,"Spedizioni e Trasporti, Servizi per tutte le località e Collettame a Carichi completi, Vagoni scortati, Spedizioni via mare",,,,294,page_294_semantic.csv,industria,920.0,,DORSODURO,,True,45.429560133216775,12.32636261273189,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_implied_from_landmark,"num=920, sestiere=DORSODURO (implied_from_landmark), single door | WARNING: outside-Venice place name in Address/Location",4,True
Società Abruzzese di navigazione SANFEIM,San Marco 2425,,Agenzie di trasporto,,,Nol. Addetta alla Navigazione Fluviale & Marittima,,,,294,page_294_semantic.csv,industria,2425.0,,SAN MARCO,,False,45.432735112217166,12.333761798804945,Santa Maria Zobenigo,SAN MARCO,,,exact_sestiere_direct,"num=2425, sestiere=SAN MARCO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
Soc. An. Contarini,San Marco 599,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,599.0,,SAN MARCO,,False,45.435987411649094,12.33829222880888,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=599, sestiere=SAN MARCO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
Soc. An. Fornitneri approvigionamenti S.A.F.A.,San Marco 3848,,Agenzie di trasporto,,,",",,,,294,page_294_semantic.csv,industria,3848.0,,SAN MARCO,,False,45.43473467540521,12.331353910169968,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=3848, sestiere=SAN MARCO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
Agenzia P. Bortoluzzi,"San Luca, 4152 a",,AFFITTI APPARTAMENTI,,,Tel. 23-432,,,,294,page_294_semantic.csv,industria,4152.0,A,,San Luca,False,45.43581744954648,12.334798129208046,San Luca,SAN MARCO,,,exact_sestiere_derived_from_parish,"num=4152, sestiere=SAN MARCO (derived_from_parish), single door | WARNING: outside-Venice place name in Address/Location",4,True
S.A.T.T.I.S.,"San Luca, 4152 a",Sbarchi,S. Moisè,,,"1474, S. Marco, Agenzie di trasporto, Agenzia Viaggi e Turismo, Trasporti Internazionali Marittimi, Terrestri, Aerei, Spedizioni I. N. T. | Società Adriatica Trasporti Turismo Imbarchi",,,,295,page_295_semantic.csv,industria,4152.0,A,,San Luca,False,45.43581744954648,12.334798129208046,San Luca,SAN MARCO,,,exact_sestiere_derived_from_parish,"num=4152, sestiere=SAN MARCO (derived_from_parish), single door",2,False
,"San Luca, 4152 a",S. Marco,Agenzie di trasporto,,,Cabina Imbarchi | Scalo S. Basilio,,,,295,page_295_semantic.csv,industria,4152.0,A,SAN MARCO,San Luca,False,45.43581744954648,12.334798129208046,San Luca,SAN MARCO,,,exact_sestiere_direct,"num=4152, sestiere=SAN MARCO (direct), single door",1,False
Soc. An. Trasporti Industrie (S. A. T. I.),San Marco 1925,S. Marco,Agenzie di trasporto,,,",",,,,295,page_295_semantic.csv,industria,1925.0,,SAN MARCO,,False,45.433970634466355,12.333534627618,Santa Maria Zobenigo,SAN MARCO,,"[{""lett"": """", ""lat"": 45.433971, ""lon"": 12.333535}, {""lett"": ""B"", ""lat"": 45.433993, ""lon"": 12.333519}, {""lett"": ""A"", ""lat"": 45.434029, ""lon"": 12.333495}]",exact_sestiere_main_entrance_direct,"num=1925, sestiere=SAN MARCO (direct), used unlettered row; 3 letter variants exist",2,False
